Updated On,State,Total Individuals Vaccinated,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,AEFI,18-30 years (Age),30-45 years (Age),45-60 years (Age),60+ years (Age),Total Doses Administered
18/03/2021,Gujarat,2521859.0,534218.0,3853.0,2521859.0,590179.0,1336946.0,1184732.0,181.0,426330.0,2685708.0,836.0,127251.0,472447.0,637757.0,1282421.0,3112038
19/03/2021,Gujarat,2705730.0,611443.0,4358.0,2705730.0,603330.0,1429011.0,1276525.0,194.0,439823.0,2869237.0,841.0,129378.0,477299.0,681121.0,1415928.0,3309060
20/03/2021,Gujarat,2933180.0,708147.0,5021.0,2933180.0,613448.0,1541678.0,1391288.0,214.0,460253.0,3086375.0,844.0,131908.0,482613.0,739293.0,1577346.0,3546628
21/03/2021,Gujarat,3140047.0,559156.0,4099.0,3140047.0,616148.0,1643518.0,1496292.0,237.0,489360.0,3266835.0,844.0,132596.0,485193.0,791019.0,1729205.0,3756195
22/03/2021,Gujarat,3308984.0,715281.0,5283.0,3308984.0,622646.0,1726847.0,1581878.0,259.0,513578.0,3418052.0,848.0,134081.0,488971.0,833937.0,1849951.0,3931630
23/03/2021,Gujarat,3571094.0,721968.0,5376.0,3571094.0,630008.0,1853941.0,1716869.0,284.0,562336.0,3638766.0,849.0,136108.0,493863.0,901751.0,2037305.0,4201102
24/03/2021,Gujarat,3746626.0,599444.0,4567.0,3746626.0,634817.0,1939996.0,1806318.0,312.0,597932.0,3783511.0,851.0,137440.0,498097.0,952908.0,2156103.0,4381443
25/03/2021,Gujarat,3979710.0,806230.0,5670.0,3979710.0,639196.0,2055993.0,1923375.0,342.0,632475.0,3986431.0,857.0,139361.0,505635.0,1026343.0,2306284.0,4618906
26/03/2021,Gujarat,4217590.0,822146.0,5731.0,4217590.0,643739.0,2175802.0,2041414.0,374.0,663383.0,4197946.0,864.0,142938.0,522520.0,1110770.0,2439247.0,4861329
27/03/2021,Gujarat,4469272.0,773331.0,5312.0,4469272.0,647111.0,2304300.0,2164568.0,404.0,670729.0,4445654.0,868.0,146759.0,542080.0,1207160.0,2571137.0,5116383
28/03/2021,Gujarat,4559341.0,572833.0,4007.0,4559341.0,647778.0,2352888.0,2206042.0,411.0,671258.0,4535861.0,868.0,147614.0,547160.0,1244234.0,2618189.0,5207119
29/03/2021,Gujarat,4576803.0,395284.0,2565.0,4576803.0,648424.0,2362943.0,2213448.0,412.0,671316.0,4553911.0,869.0,147896.0,548357.0,1254215.0,2624191.0,5225227
30/03/2021,Gujarat,4769080.0,827534.0,5764.0,4769080.0,669863.0,2461576.0,2307069.0,435.0,672678.0,4766265.0,873.0,150720.0,562911.0,1331156.0,2722131.0,5438943
31/03/2021,Gujarat,4961044.0,865660.0,5890.0,4961044.0,694524.0,2564803.0,2395772.0,469.0,673898.0,4981670.0,874.0,154623.0,582844.0,1412337.0,2809067.0,5655568
01/04/2021,Gujarat,5220204.0,978670.0,6771.0,5220204.0,717480.0,2705708.0,2514001.0,495.0,674797.0,5262887.0,877.0,159161.0,606745.0,1586012.0,2866097.0,5937684
02/04/2021,Gujarat,5696407.0,907774.0,6286.0,5696407.0,757748.0,2966470.0,2729381.0,556.0,676358.0,5777797.0,884.0,169613.0,654832.0,1910442.0,2959275.0,6454155
03/04/2021,Gujarat,6049037.0,820260.0,5679.0,6049037.0,789548.0,3165438.0,2883005.0,594.0,686336.0,6152249.0,890.0,180286.0,702401.0,2139834.0,3024227.0,6838585
04/04/2021,Gujarat,6481838.0,810718.0,5404.0,6481838.0,831380.0,3404050.0,3077142.0,646.0,743611.0,6569607.0,901.0,188248.0,737606.0,2440656.0,3112985.0,7313218
05/04/2021,Gujarat,6722336.0,940175.0,6357.0,6722336.0,862632.0,3532159.0,3189502.0,675.0,783722.0,6801246.0,904.0,188477.0,738619.0,2618055.0,3174831.0,7584968
06/04/2021,Gujarat,6904732.0,834618.0,5701.0,6904732.0,883175.0,3629219.0,3274818.0,695.0,819115.0,6968792.0,907.0,188535.0,738939.0,2757314.0,3217589.0,7787907
07/04/2021,Gujarat,7190429.0,654905.0,4313.0,7190429.0,918383.0,3780179.0,3409521.0,729.0,895975.0,7212837.0,909.0,188578.0,739324.0,2974598.0,3285575.0,8108812
08/04/2021,Gujarat,7499654.0,1012993.0,6752.0,7499654.0,973697.0,3941673.0,3557205.0,776.0,930838.0,7542513.0,911.0,188627.0,739624.0,3209082.0,3359962.0,8473351
09/04/2021,Gujarat,7748080.0,1057645.0,7110.0,7748080.0,1024776.0,4074678.0,3672597.0,805.0,949566.0,7823290.0,914.0,189432.0,744329.0,3393896.0,3418066.0,8772856
10/04/2021,Gujarat,7982633.0,935843.0,6038.0,7982633.0,1073245.0,4201334.0,3780467.0,832.0,961536.0,8094342.0,916.0,190804.0,751406.0,3568325.0,3469737.0,9055878
11/04/2021,Gujarat,8155231.0,972497.0,6260.0,8155231.0,1103628.0,4294087.0,3860292.0,852.0,972503.0,8286356.0,921.0,191803.0,756019.0,3694865.0,3510180.0,9258859
12/04/2021,Gujarat,8342548.0,1023198.0,6969.0,8342548.0,1154965.0,4395081.0,3946587.0,880.0,981293.0,8516220.0,922.0,193535.0,764409.0,3828510.0,3553723.0,9497513
13/04/2021,Gujarat,8501205.0,932485.0,6404.0,8501205.0,1202153.0,4481244.0,4019052.0,909.0,984510.0,8718848.0,925.0,195102.0,772561.0,3939193.0,3591977.0,9703358
14/04/2021,Gujarat,8622576.0,989159.0,6837.0,8622576.0,1244211.0,4547426.0,4074221.0,929.0,987663.0,8879124.0,926.0,196599.0,778718.0,4023468.0,3621413.0,9866787
15/04/2021,Gujarat,8728318.0,978239.0,6765.0,8728318.0,1298371.0,4606765.0,4120607.0,946.0,992251.0,9034438.0,926.0,198560.0,786997.0,4090512.0,3649864.0,10026689
16/04/2021,Gujarat,8814264.0,1014593.0,6967.0,8814264.0,1351036.0,4655481.0,4157816.0,967.0,998071.0,9167229.0,931.0,200444.0,795824.0,4142407.0,3673196.0,10165300
17/04/2021,Gujarat,8921355.0,940003.0,6505.0,8921355.0,1415453.0,4715787.0,4204581.0,987.0,1006242.0,9330566.0,932.0,202594.0,806352.0,4209799.0,3700218.0,10336808
18/04/2021,Gujarat,8991639.0,949451.0,6668.0,8991639.0,1458925.0,4754203.0,4236432.0,1004.0,1010942.0,9439622.0,932.0,203408.0,810235.0,4256810.0,3718793.0,10450564
19/04/2021,Gujarat,9083040.0,1029983.0,7218.0,9083040.0,1537088.0,4804830.0,4277189.0,1021.0,1020152.0,9599976.0,936.0,205106.0,817359.0,4311770.0,3746410.0,10620128
20/04/2021,Gujarat,9181042.0,966204.0,6823.0,9181042.0,1625437.0,4859276.0,4320718.0,1048.0,1035224.0,9771255.0,937.0,206831.0,824661.0,4370676.0,3776475.0,10806479
21/04/2021,Gujarat,9250895.0,964950.0,6858.0,9250895.0,1686940.0,4897672.0,4352167.0,1056.0,1043714.0,9894121.0,938.0,208013.0,829735.0,4412794.0,3797953.0,10937835
22/04/2021,Gujarat,9328416.0,1000556.0,6996.0,9328416.0,1769660.0,4939698.0,4387652.0,1066.0,1063478.0,10034598.0,940.0,209453.0,835926.0,4457709.0,3822925.0,11098076
23/04/2021,Gujarat,9412213.0,963281.0,6677.0,9412213.0,1853911.0,4986233.0,4424885.0,1095.0,1085356.0,10180768.0,940.0,211203.0,843906.0,4507340.0,3847361.0,11266124
24/04/2021,Gujarat,9495699.0,796685.0,5524.0,9495699.0,1940550.0,5032232.0,4462353.0,1114.0,1104672.0,10331577.0,940.0,212801.0,851894.0,4558264.0,3870338.0,11436249
25/04/2021,Gujarat,9549793.0,599070.0,3852.0,9549793.0,1988068.0,5061199.0,4487467.0,1127.0,1117611.0,10420250.0,942.0,213615.0,855495.0,4591959.0,3886321.0,11537861
26/04/2021,Gujarat,9634190.0,918371.0,6488.0,9634190.0,2086642.0,5106604.0,4526440.0,1146.0,1133157.0,10587675.0,944.0,215227.0,862766.0,4641823.0,3911952.0,11720832
27/04/2021,Gujarat,9718868.0,891606.0,6256.0,9718868.0,2182385.0,5152760.0,4564947.0,1161.0,1147759.0,10753494.0,945.0,478428.0,874833.0,4426668.0,3936509.0,11901253
28/04/2021,Gujarat,9787160.0,677990.0,4524.0,9787160.0,2266721.0,5189736.0,4596254.0,1170.0,1160903.0,10892978.0,946.0,482389.0,880677.0,4465868.0,3955794.0,12053881
29/04/2021,Gujarat,9873924.0,893310.0,6316.0,9873924.0,2377465.0,5235908.0,4636831.0,1185.0,1177260.0,11074129.0,947.0,486632.0,887411.0,4517596.0,3980107.0,12251389
30/04/2021,Gujarat,9965407.0,944697.0,6653.0,9965407.0,2492347.0,5286177.0,4678032.0,1198.0,1196985.0,11260769.0,948.0,492185.0,896486.0,4570689.0,4003854.0,12457754
01/05/2021,Gujarat,10092582.0,1025900.0,7006.0,10092582.0,2586807.0,5360591.0,4730776.0,1215.0,1216289.0,11463100.0,949.0,520583.0,930320.0,4616852.0,4022630.0,12679389
02/05/2021,Gujarat,10161231.0,784839.0,5247.0,10161231.0,2641793.0,5400145.0,4759855.0,1231.0,1228523.0,11574501.0,949.0,534550.0,941529.0,4651128.0,4031914.0,12803024
03/05/2021,Gujarat,10243032.0,892139.0,6070.0,10243032.0,2723078.0,5445977.0,4795809.0,1246.0,1253962.0,11712148.0,949.0,549571.0,960138.0,4685898.0,4045312.0,12966110
04/05/2021,Gujarat,10330960.0,882833.0,5846.0,10330960.0,2763197.0,5497821.0,4831879.0,1260.0,1286410.0,11807747.0,950.0,576599.0,991607.0,4707870.0,4052766.0,13094157
05/05/2021,Gujarat,10417828.0,742193.0,5050.0,10417828.0,2849368.0,5546804.0,4869749.0,1275.0,1317572.0,11949624.0,952.0,595920.0,1015105.0,4740644.0,4064039.0,13267196
06/05/2021,Gujarat,10505574.0,957773.0,6241.0,10505574.0,2968238.0,5594877.0,4909411.0,1286.0,1353073.0,12120739.0,953.0,611745.0,1034093.0,4778970.0,4078641.0,13473812
07/05/2021,Gujarat,10593635.0,931807.0,5991.0,10593635.0,3086849.0,5642864.0,4949468.0,1303.0,1385646.0,12294838.0,953.0,625401.0,1051138.0,4820383.0,4094581.0,13680484
08/05/2021,Gujarat,10676626.0,935848.0,5893.0,10676626.0,3204381.0,5687849.0,4987458.0,1319.0,1410541.0,12470466.0,956.0,638417.0,1067523.0,4859292.0,4109256.0,13881007
09/05/2021,Gujarat,10741045.0,770690.0,4835.0,10741045.0,3295650.0,5723304.0,5016410.0,1331.0,1429197.0,12607498.0,959.0,651346.0,1082744.0,4885465.0,4119351.0,14036695
10/05/2021,Gujarat,10840347.0,861541.0,5710.0,10840347.0,3460713.0,5776916.0,5062083.0,1348.0,1459681.0,12841379.0,960.0,667470.0,1101819.0,4930642.0,4138153.0,14301060
11/05/2021,Gujarat,10952235.0,928750.0,6126.0,10952235.0,3658206.0,5837934.0,5112931.0,1370.0,1503298.0,13107143.0,963.0,686200.0,1122943.0,4982121.0,4158628.0,14610441
12/05/2021,Gujarat,11041502.0,682310.0,4428.0,11041502.0,3726052.0,5886779.0,5153338.0,1385.0,1544826.0,13222728.0,963.0,703568.0,1142688.0,5019269.0,4173575.0,14767554
13/05/2021,Gujarat,11145747.0,699491.0,4607.0,11145747.0,3830056.0,5943172.0,5201177.0,1398.0,1591042.0,13384761.0,963.0,721237.0,1163816.0,5065749.0,4192492.0,14975803
14/05/2021,Gujarat,11180770.0,210801.0,1578.0,11180770.0,3839126.0,5963582.0,5215785.0,1403.0,1620083.0,13399813.0,964.0,735972.0,1180661.0,5068203.0,4193470.0,15019896
15/05/2021,Gujarat,11213044.0,212660.0,1637.0,11213044.0,3842538.0,5982566.0,5229067.0,1411.0,1647234.0,13408348.0,965.0,750553.0,1197495.0,5068749.0,4193758.0,15055582
16/05/2021,Gujarat,11243101.0,178338.0,1310.0,11243101.0,3842661.0,5999825.0,5241859.0,1417.0,1668359.0,13417403.0,965.0,764181.0,1213729.0,5068906.0,4193785.0,15085762
17/05/2021,Gujarat,11243305.0,193224.0,1381.0,11243305.0,3842737.0,5999917.0,5241971.0,1417.0,1668343.0,13417699.0,965.0,764247.0,1213813.0,5068942.0,4193803.0,15086042
18/05/2021,Gujarat,11243561.0,198700.0,1431.0,11243561.0,3842786.0,6000064.0,5242080.0,1417.0,1668327.0,13418020.0,965.0,764355.0,1213946.0,5068954.0,4193806.0,15086347
19/05/2021,Gujarat,,,,,,,,,,,,,,,,0
16/01/2021,Haryana,1864.0,97.0,82.0,1864.0,0.0,1020.0,844.0,0.0,113.0,1751.0,,,,,,1864
17/01/2021,Haryana,2069.0,299.0,208.0,2069.0,0.0,1142.0,927.0,0.0,113.0,1956.0,,,,,,2069
18/01/2021,Haryana,5360.0,448.0,294.0,5360.0,0.0,2754.0,2606.0,0.0,231.0,5129.0,,,,,,5360
19/01/2021,Haryana,11728.0,617.0,396.0,11728.0,0.0,5591.0,6136.0,1.0,514.0,11214.0,,,,,,11728
20/01/2021,Haryana,12354.0,869.0,533.0,12354.0,0.0,5942.0,6411.0,1.0,531.0,11823.0,,,,,,12354
21/01/2021,Haryana,21411.0,1109.0,645.0,21411.0,0.0,9796.0,11614.0,1.0,758.0,20653.0,,,,,,21411
22/01/2021,Haryana,33730.0,1403.0,776.0,33730.0,0.0,15011.0,18718.0,1.0,1254.0,32476.0,,,,,,33730
23/01/2021,Haryana,43350.0,1747.0,884.0,43350.0,0.0,19252.0,24097.0,1.0,1518.0,41832.0,,,,,,43350
24/01/2021,Haryana,44934.0,2087.0,996.0,44934.0,0.0,20157.0,24776.0,1.0,1772.0,43162.0,,,,,,44934
25/01/2021,Haryana,72277.0,2116.0,1004.0,72277.0,0.0,30651.0,41624.0,2.0,2897.0,69380.0,,,,,,72277
26/01/2021,Haryana,72583.0,2205.0,1030.0,72583.0,0.0,30820.0,41761.0,2.0,2898.0,69685.0,,,,,,72583
27/01/2021,Haryana,80541.0,2445.0,1070.0,80541.0,0.0,34538.0,46000.0,3.0,3093.0,77448.0,,,,,,80541
28/01/2021,Haryana,87153.0,2859.0,1107.0,87153.0,0.0,37407.0,49743.0,3.0,3377.0,83776.0,,,,,,87153
29/01/2021,Haryana,92685.0,2986.0,1120.0,92685.0,0.0,39565.0,53117.0,3.0,3497.0,89188.0,,,,,,92685
30/01/2021,Haryana,95143.0,3013.0,1122.0,95143.0,0.0,40758.0,54382.0,3.0,3566.0,91577.0,,,,,,95143
31/01/2021,Haryana,95245.0,3038.0,1124.0,95245.0,0.0,40836.0,54406.0,3.0,3566.0,91679.0,,,,,,95245
01/02/2021,Haryana,96304.0,3067.0,1125.0,96304.0,0.0,41457.0,54844.0,3.0,3567.0,92737.0,,,,,,96304
02/02/2021,Haryana,97213.0,3169.0,1130.0,97213.0,0.0,41900.0,55310.0,3.0,3567.0,93646.0,,,,,,97213
03/02/2021,Haryana,99192.0,3398.0,1163.0,99192.0,0.0,42764.0,56425.0,3.0,3636.0,95556.0,,,,,,99192
04/02/2021,Haryana,103334.0,3539.0,1190.0,103334.0,0.0,44699.0,58632.0,3.0,3827.0,99507.0,,,,,,103334
05/02/2021,Haryana,107280.0,3695.0,1225.0,107280.0,0.0,47361.0,59915.0,4.0,3853.0,103427.0,,,,,,107280
06/02/2021,Haryana,108966.0,3890.0,1284.0,108966.0,0.0,48582.0,60380.0,4.0,4114.0,104852.0,,,,,,108966
07/02/2021,Haryana,110591.0,4140.0,1361.0,110591.0,0.0,49498.0,61089.0,4.0,4410.0,106181.0,,,,,,110591
08/02/2021,Haryana,140415.0,4261.0,1385.0,140415.0,0.0,71963.0,68448.0,4.0,11300.0,129115.0,,,,,,140415
09/02/2021,Haryana,157055.0,4412.0,1406.0,157055.0,0.0,85166.0,71885.0,4.0,15199.0,141856.0,,,,,,157055
10/02/2021,Haryana,164151.0,4621.0,1423.0,164151.0,0.0,90176.0,73971.0,4.0,16774.0,147377.0,,,,,,164151
11/02/2021,Haryana,171926.0,4797.0,1447.0,171926.0,0.0,96262.0,75660.0,4.0,18715.0,153211.0,,,,,,171926
12/02/2021,Haryana,176310.0,4913.0,1459.0,176310.0,0.0,99765.0,76541.0,4.0,19572.0,156738.0,,,,,,176310
13/02/2021,Haryana,178067.0,5014.0,1466.0,178067.0,590.0,100862.0,77201.0,4.0,19916.0,158151.0,,,,,,178657
14/02/2021,Haryana,178074.0,5213.0,1474.0,178074.0,590.0,100865.0,77205.0,4.0,19916.0,158158.0,,,,,,178664
15/02/2021,Haryana,185578.0,5299.0,1480.0,185578.0,2904.0,106569.0,79005.0,4.0,22657.0,162921.0,,,,,,188482
16/02/2021,Haryana,186539.0,5383.0,1484.0,186539.0,3658.0,107239.0,79296.0,4.0,22754.0,163785.0,,,,,,190197
17/02/2021,Haryana,189505.0,5635.0,1495.0,189505.0,6058.0,109020.0,80481.0,4.0,23088.0,166417.0,,,,,,195563
18/02/2021,Haryana,193238.0,5895.0,1499.0,193238.0,12794.0,112018.0,81216.0,4.0,23808.0,169430.0,,,,,,206032
19/02/2021,Haryana,201383.0,6139.0,1501.0,201383.0,16787.0,116190.0,85189.0,4.0,24776.0,176607.0,,,,,,218170
20/02/2021,Haryana,204604.0,6317.0,1507.0,204604.0,19253.0,118485.0,86115.0,4.0,25434.0,179170.0,,,,,,223857
21/02/2021,Haryana,204756.0,6517.0,1529.0,204756.0,19469.0,118632.0,86120.0,4.0,25582.0,179174.0,,,,,,224225
22/02/2021,Haryana,209690.0,6896.0,1542.0,209690.0,35101.0,122537.0,87149.0,4.0,27741.0,181949.0,,,,,,244791
23/02/2021,Haryana,212356.0,7097.0,1551.0,212356.0,45400.0,124720.0,87631.0,5.0,28723.0,183633.0,,,,,,257756
24/02/2021,Haryana,213246.0,7544.0,1600.0,213246.0,47090.0,125447.0,87794.0,5.0,29104.0,184142.0,,,,,,260336
25/02/2021,Haryana,217574.0,7733.0,1615.0,217574.0,58366.0,128296.0,89273.0,5.0,30031.0,187543.0,,,,,,275940
26/02/2021,Haryana,218507.0,7834.0,1617.0,218507.0,61666.0,128980.0,89522.0,5.0,30352.0,188155.0,,,,,,280173
27/02/2021,Haryana,218509.0,7836.0,1617.0,218509.0,61666.0,128981.0,89523.0,5.0,30352.0,188157.0,,,,,,280175
28/02/2021,Haryana,218515.0,8055.0,1642.0,218515.0,61666.0,128984.0,89526.0,5.0,30352.0,188163.0,,,,,,280181
01/03/2021,Haryana,218515.0,8436.0,1678.0,218515.0,61666.0,128984.0,89526.0,5.0,30352.0,188163.0,,,,,,280181
02/03/2021,Haryana,225787.0,9050.0,1714.0,225787.0,64929.0,133584.0,92198.0,5.0,31681.0,194106.0,,,,,,290716
03/03/2021,Haryana,229802.0,11173.0,1811.0,229802.0,66100.0,136159.0,93638.0,5.0,32541.0,197261.0,,,,,,295902
04/03/2021,Haryana,241858.0,13709.0,1894.0,241858.0,69706.0,143539.0,98312.0,7.0,36185.0,205673.0,,,,,,311564
05/03/2021,Haryana,254547.0,16083.0,1931.0,254547.0,72651.0,151035.0,103504.0,8.0,38257.0,216290.0,,,,,,327198
06/03/2021,Haryana,262058.0,18695.0,1961.0,262058.0,74423.0,155338.0,106712.0,8.0,39516.0,222542.0,,,,,,336481
07/03/2021,Haryana,263037.0,20207.0,1977.0,263037.0,74488.0,155899.0,107130.0,8.0,39918.0,223119.0,,,,,,337525
08/03/2021,Haryana,285193.0,21567.0,2021.0,285193.0,79897.0,168761.0,116421.0,11.0,44751.0,240442.0,,,,,,365090
09/03/2021,Haryana,319081.0,94750.0,744.0,230790.0,88291.0,191265.0,127803.0,13.0,53581.0,265481.0,,,,,,319081
10/03/2021,Haryana,331094.0,50040.0,364.0,239333.0,91761.0,198999.0,132082.0,13.0,56695.0,274380.0,,,,,,331094
11/03/2021,Haryana,339893.0,48730.0,355.0,246074.0,93819.0,204569.0,135311.0,13.0,59845.0,280029.0,,,,,,339893
12/03/2021,Haryana,376401.0,103140.0,790.0,275854.0,100547.0,226001.0,150386.0,14.0,68825.0,307557.0,,,,,,376401
13/03/2021,Haryana,392137.0,61990.0,473.0,289284.0,102853.0,234610.0,157511.0,16.0,72394.0,319724.0,,,,,,392137
14/03/2021,Haryana,395967.0,30000.0,181.0,292773.0,103194.0,236700.0,159251.0,16.0,73783.0,322165.0,,,,,,395967
15/03/2021,Haryana,515583.0,255631.0,1509.0,403081.0,112502.0,299850.0,215707.0,26.0,115154.0,400410.0,,,,,,515583
16/03/2021,Haryana,561120.0,149920.0,973.0,561120.0,117776.0,315003.0,246080.0,37.0,140404.0,538492.0,694.0,25720.0,133756.0,145562.0,254685.0,678896
17/03/2021,Haryana,627943.0,62490.0,393.0,627943.0,120409.0,350493.0,277402.0,48.0,151043.0,597309.0,702.0,26283.0,135282.0,156005.0,308907.0,748352
18/03/2021,Haryana,694688.0,157999.0,1063.0,694688.0,124104.0,383709.0,310919.0,60.0,163990.0,654802.0,703.0,26626.0,137259.0,167755.0,361577.0,818792
19/03/2021,Haryana,755578.0,139207.0,912.0,755578.0,127519.0,414270.0,341242.0,66.0,173487.0,709610.0,709.0,27213.0,139471.0,180019.0,407389.0,883097
20/03/2021,Haryana,779704.0,82094.0,552.0,779704.0,129006.0,426249.0,353388.0,67.0,176459.0,732251.0,711.0,27520.0,140561.0,186406.0,423728.0,908710
21/03/2021,Haryana,785932.0,25700.0,157.0,785932.0,129176.0,429425.0,356440.0,67.0,177459.0,737649.0,713.0,27588.0,140797.0,188953.0,427103.0,915108
22/03/2021,Haryana,930026.0,284650.0,1777.0,930026.0,134187.0,498739.0,431210.0,77.0,191794.0,872419.0,715.0,28495.0,144778.0,218708.0,536548.0,1064213
23/03/2021,Haryana,1016305.0,126200.0,796.0,1016305.0,136448.0,540039.0,476179.0,87.0,200452.0,952301.0,723.0,29374.0,147592.0,241978.0,595862.0,1152753
24/03/2021,Haryana,1035137.0,104550.0,536.0,1035137.0,137746.0,549677.0,485372.0,88.0,203252.0,969631.0,734.0,29715.0,148597.0,247592.0,607733.0,1172883
25/03/2021,Haryana,1087408.0,163274.0,1005.0,1087408.0,140452.0,575736.0,511578.0,94.0,209216.0,1018644.0,742.0,30391.0,150758.0,260013.0,644741.0,1227860
26/03/2021,Haryana,1136611.0,165020.0,1023.0,1136611.0,142647.0,599792.0,536720.0,99.0,214663.0,1064595.0,750.0,30873.0,152703.0,272402.0,679126.0,1279258
27/03/2021,Haryana,1158970.0,98400.0,570.0,1158970.0,143529.0,610768.0,548102.0,100.0,216683.0,1085816.0,751.0,31138.0,153894.0,279683.0,692748.0,1302499
28/03/2021,Haryana,1162379.0,27950.0,206.0,1162379.0,143587.0,612439.0,549840.0,100.0,217423.0,1088543.0,751.0,31202.0,154147.0,281128.0,694393.0,1305966
29/03/2021,Haryana,1162932.0,33270.0,238.0,1162932.0,143598.0,612702.0,550130.0,100.0,217795.0,1088735.0,751.0,31209.0,154179.0,281319.0,694716.0,1306530
30/03/2021,Haryana,1278501.0,213650.0,1534.0,1278501.0,147229.0,666279.0,612102.0,120.0,220955.0,1204775.0,755.0,31947.0,158583.0,316015.0,770434.0,1425730
31/03/2021,Haryana,1366981.0,176330.0,1218.0,1366981.0,149874.0,707269.0,659578.0,134.0,224287.0,1292568.0,757.0,32416.0,161544.0,347985.0,823511.0,1516855
01/04/2021,Haryana,1441284.0,199820.0,1451.0,1441284.0,153298.0,743873.0,697271.0,140.0,227583.0,1366999.0,757.0,32892.0,164439.0,387944.0,854478.0,1594582
02/04/2021,Haryana,1545216.0,149670.0,1148.0,1545216.0,157374.0,795798.0,749268.0,150.0,232473.0,1470117.0,767.0,33650.0,168872.0,446826.0,894333.0,1702590
03/04/2021,Haryana,1594393.0,113900.0,853.0,1594393.0,159560.0,821004.0,773229.0,160.0,234301.0,1519652.0,770.0,34226.0,170822.0,475857.0,911952.0,1753953
04/04/2021,Haryana,1639535.0,116450.0,899.0,1639535.0,161076.0,844132.0,795225.0,178.0,236106.0,1564505.0,773.0,34544.0,172109.0,503019.0,928327.0,1800611
05/04/2021,Haryana,1717234.0,213401.0,1594.0,1717234.0,164930.0,882871.0,834174.0,189.0,238299.0,1643865.0,773.0,34572.0,172311.0,548748.0,960066.0,1882164
06/04/2021,Haryana,1774869.0,163560.0,1228.0,1774869.0,167327.0,911424.0,863248.0,197.0,239555.0,1702641.0,774.0,34581.0,172382.0,583068.0,983301.0,1942196
07/04/2021,Haryana,1855846.0,136961.0,955.0,1855846.0,172325.0,952775.0,902869.0,202.0,241762.0,1786409.0,778.0,34598.0,172472.0,631376.0,1015859.0,2028171
08/04/2021,Haryana,1939723.0,189132.0,1381.0,1939723.0,178687.0,995409.0,944092.0,222.0,243696.0,1874714.0,784.0,34609.0,172582.0,682983.0,1048003.0,2118410
09/04/2021,Haryana,2024825.0,207931.0,1529.0,2024825.0,187427.0,1039028.0,985564.0,233.0,248469.0,1963783.0,789.0,34720.0,173160.0,735473.0,1079924.0,2212252
10/04/2021,Haryana,2088650.0,173950.0,1254.0,2088650.0,194612.0,1071694.0,1016710.0,246.0,253295.0,2029967.0,789.0,34960.0,173557.0,775338.0,1103243.0,2283262
11/04/2021,Haryana,2181488.0,319191.0,2183.0,2181488.0,200626.0,1117273.0,1063953.0,262.0,258387.0,2123727.0,797.0,34995.0,173797.0,832142.0,1139002.0,2382114
12/04/2021,Haryana,2307539.0,295422.0,2187.0,2307539.0,218295.0,1179606.0,1127642.0,291.0,270088.0,2255746.0,800.0,35436.0,175419.0,906639.0,1188491.0,2525834
13/04/2021,Haryana,2421185.0,261440.0,2041.0,2421185.0,236085.0,1237344.0,1183535.0,306.0,284223.0,2373047.0,802.0,35790.0,177308.0,973406.0,1233127.0,2657270
14/04/2021,Haryana,2544240.0,307328.0,2345.0,2544240.0,260744.0,1300023.0,1243893.0,324.0,305886.0,2499098.0,805.0,36111.0,179486.0,1046117.0,1280969.0,2804984
15/04/2021,Haryana,2596134.0,217708.0,1550.0,2596134.0,277420.0,1327245.0,1268557.0,332.0,315598.0,2557956.0,806.0,36315.0,180732.0,1075798.0,1301730.0,2873554
16/04/2021,Haryana,2657655.0,235504.0,1752.0,2657655.0,299456.0,1359818.0,1297497.0,340.0,326233.0,2630878.0,808.0,36745.0,182101.0,1111302.0,1325947.0,2957111
17/04/2021,Haryana,2706244.0,172100.0,1307.0,2706244.0,316382.0,1386238.0,1319663.0,343.0,333602.0,2689024.0,808.0,36999.0,183300.0,1139856.0,1344527.0,3022626
18/04/2021,Haryana,2740333.0,268400.0,1865.0,2740333.0,325532.0,1404779.0,1335205.0,349.0,339345.0,2726520.0,809.0,37101.0,183833.0,1160837.0,1357000.0,3065865
19/04/2021,Haryana,2804924.0,250560.0,1842.0,2804924.0,357285.0,1440213.0,1364349.0,362.0,354736.0,2807473.0,810.0,37483.0,185998.0,1197070.0,1382809.0,3162209
20/04/2021,Haryana,2858633.0,228150.0,1687.0,2858633.0,382699.0,1468968.0,1389297.0,368.0,370276.0,2871056.0,812.0,37930.0,187660.0,1227400.0,1404080.0,3241332
21/04/2021,Haryana,2890194.0,214974.0,1495.0,2890194.0,397220.0,1485750.0,1404071.0,373.0,380372.0,2907042.0,812.0,38064.0,188538.0,1245724.0,1416304.0,3287414
22/04/2021,Haryana,2928139.0,217940.0,1570.0,2928139.0,415867.0,1505643.0,1422112.0,384.0,393076.0,2950930.0,812.0,38282.0,189779.0,1267696.0,1430815.0,3344006
23/04/2021,Haryana,2983811.0,208280.0,1538.0,2983811.0,445927.0,1535024.0,1448398.0,389.0,406664.0,3023074.0,816.0,38664.0,191905.0,1300058.0,1451612.0,3429738
